"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/13/2021","AirNow","060271023","1","22.8","ug/m3 LC","74","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/14/2021","AirNow","060271023","1","14.1","ug/m3 LC","55","Bishop Tribe EMO","1","100.0000","88101","PM2.5 - Local Conditions","13860","Bishop, CA","06","California","027","Inyo","37.3621369693511","-118.417477920338"
"01/01/2021","AirNow","060290014","3","29.7","ug/m3 LC","88","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/02/2021","AirNow","060290014","3","20.6","ug/m3 LC","69","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/03/2021","AirNow","060290014","3","32.6","ug/m3 LC","94","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/04/2021","AirNow","060290014","3","20.3","ug/m3 LC","68","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/05/2021","AirNow","060290014","3","14.9","ug/m3 LC","57","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/06/2021","AirNow","060290014","3","19","ug/m3 LC","66","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/07/2021","AirNow","060290014","3","31.5","ug/m3 LC","92","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/08/2021","AirNow","060290014","3","36.2","ug/m3 LC","103","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/09/2021","AirNow","060290014","3","32.7","ug/m3 LC","94","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/10/2021","AirNow","060290014","3","30.7","ug/m3 LC","90","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/11/2021","AirNow","060290014","3","28.3","ug/m3 LC","85","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/12/2021","AirNow","060290014","3","41.8","ug/m3 LC","117","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/13/2021","AirNow","060290014","3","43.9","ug/m3 LC","122","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/14/2021","AirNow","060290014","3","49.8","ug/m3 LC","136","Bakersfield-California","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","35.356615","-119.062613"
"01/07/2021","AirNow","060290019","3","4","ug/m3 LC","17","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/08/2021","AirNow","060290019","3","3.1","ug/m3 LC","13","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/09/2021","AirNow","060290019","3","5.5","ug/m3 LC","23","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/10/2021","AirNow","060290019","3","4","ug/m3 LC","17","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/11/2021","AirNow","060290019","3","3.4","ug/m3 LC","14","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/12/2021","AirNow","060290019","3","3","ug/m3 LC","13","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/13/2021","AirNow","060290019","3","3","ug/m3 LC","13","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/14/2021","AirNow","060290019","3","3.8","ug/m3 LC","16","Mojave - CA 58 Business","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.0465280008873","-118.162833"
"01/03/2021","AirNow","060292009","3","7.2","ug/m3 LC","30","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/04/2021","AirNow","060292009","3","5.4","ug/m3 LC","23","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/05/2021","AirNow","060292009","3","5.5","ug/m3 LC","23","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/06/2021","AirNow","060292009","3","4.8","ug/m3 LC","20","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/07/2021","AirNow","060292009","3","5.3","ug/m3 LC","22","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/08/2021","AirNow","060292009","3","12","ug/m3 LC","50","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/09/2021","AirNow","060292009","3","8.8","ug/m3 LC","37","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/10/2021","AirNow","060292009","3","4.7","ug/m3 LC","20","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/13/2021","AirNow","060292009","3","6.6","ug/m3 LC","28","Lebec","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","12540","Bakersfield, CA","06","California","029","Kern","34.841567","-118.860588"
"01/01/2021","AirNow","060311004","3","22.9","ug/m3 LC","74","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/02/2021","AirNow","060311004","3","31.1","ug/m3 LC","91","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/03/2021","AirNow","060311004","3","24.4","ug/m3 LC","77","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/04/2021","AirNow","060311004","3","27.5","ug/m3 LC","83","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/05/2021","AirNow","060311004","3","7.6","ug/m3 LC","32","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/06/2021","AirNow","060311004","3","23","ug/m3 LC","74","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/07/2021","AirNow","060311004","3","32.2","ug/m3 LC","93","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/08/2021","AirNow","060311004","3","25.2","ug/m3 LC","79","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/09/2021","AirNow","060311004","3","28","ug/m3 LC","84","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/10/2021","AirNow","060311004","3","28.5","ug/m3 LC","85","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/11/2021","AirNow","060311004","3","32","ug/m3 LC","93","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/12/2021","AirNow","060311004","3","46.4","ug/m3 LC","128","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/13/2021","AirNow","060311004","3","48.5","ug/m3 LC","133","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/14/2021","AirNow","060311004","3","38.4","ug/m3 LC","108","Hanford-Irwin","1","100.0000","88101","PM2.5 - Local Conditions","25260","Hanford-Corcoran, CA","06","California","031","Kings","36.31567","-119.643447"
"01/01/2021","AirNow","060370016","3","6","ug/m3 LC","25","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/02/2021","AirNow","060370016","3","7.9","ug/m3 LC","33","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/03/2021","AirNow","060370016","3","12","ug/m3 LC","50","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/04/2021","AirNow","060370016","3","14.8","ug/m3 LC","57","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/05/2021","AirNow","060370016","3","21.4","ug/m3 LC","71","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/06/2021","AirNow","060370016","3","10.7","ug/m3 LC","45","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/07/2021","AirNow","060370016","3","7.6","ug/m3 LC","32","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/08/2021","AirNow","060370016","3","13","ug/m3 LC","53","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/09/2021","AirNow","060370016","3","11.9","ug/m3 LC","50","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/10/2021","AirNow","060370016","3","5.9","ug/m3 LC","25","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/11/2021","AirNow","060370016","3","7.7","ug/m3 LC","32","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/12/2021","AirNow","060370016","3","6.1","ug/m3 LC","25","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/13/2021","AirNow","060370016","3","5.3","ug/m3 LC","22","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/14/2021","AirNow","060370016","3","5.4","ug/m3 LC","23","Glendora","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.14435","-117.85036"
"01/01/2021","AirNow","060371103","9","20.5","ug/m3 LC","69","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/02/2021","AirNow","060371103","9","13.5","ug/m3 LC","54","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/03/2021","AirNow","060371103","9","17.2","ug/m3 LC","62","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/04/2021","AirNow","060371103","9","16.6","ug/m3 LC","60","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/05/2021","AirNow","060371103","9","21.9","ug/m3 LC","72","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/06/2021","AirNow","060371103","9","17.1","ug/m3 LC","62","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/07/2021","AirNow","060371103","9","15.6","ug/m3 LC","58","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/08/2021","AirNow","060371103","9","18.5","ug/m3 LC","64","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/09/2021","AirNow","060371103","9","19.2","ug/m3 LC","66","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/10/2021","AirNow","060371103","9","9.5","ug/m3 LC","40","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/11/2021","AirNow","060371103","9","12.3","ug/m3 LC","51","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/12/2021","AirNow","060371103","9","10.8","ug/m3 LC","45","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/13/2021","AirNow","060371103","9","10.7","ug/m3 LC","45","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/14/2021","AirNow","060371103","9","16.3","ug/m3 LC","60","Los Angeles-North Main Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"01/01/2021","AirNow","060371201","3","8.7","ug/m3 LC","36","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/02/2021","AirNow","060371201","3","17.8","ug/m3 LC","63","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/03/2021","AirNow","060371201","3","24.1","ug/m3 LC","76","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/04/2021","AirNow","060371201","3","19","ug/m3 LC","66","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/05/2021","AirNow","060371201","3","17.9","ug/m3 LC","63","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/06/2021","AirNow","060371201","3","17.6","ug/m3 LC","63","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/07/2021","AirNow","060371201","3","10.8","ug/m3 LC","45","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/08/2021","AirNow","060371201","3","7.1","ug/m3 LC","30","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/09/2021","AirNow","060371201","3","4.1","ug/m3 LC","17","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/10/2021","AirNow","060371201","3","4.4","ug/m3 LC","18","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/11/2021","AirNow","060371201","3","4.5","ug/m3 LC","19","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/12/2021","AirNow","060371201","3","9.7","ug/m3 LC","40","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/13/2021","AirNow","060371201","3","6.8","ug/m3 LC","28","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/14/2021","AirNow","060371201","3","1.7","ug/m3 LC","7","Reseda","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.19925","-118.53276"
"01/01/2021","AirNow","060371302","3","100.5","ug/m3 LC","174","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/02/2021","AirNow","060371302","3","23.3","ug/m3 LC","75","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/03/2021","AirNow","060371302","3","25.9","ug/m3 LC","80","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/04/2021","AirNow","060371302","3","18.5","ug/m3 LC","64","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/05/2021","AirNow","060371302","3","19.7","ug/m3 LC","67","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/06/2021","AirNow","060371302","3","26.1","ug/m3 LC","80","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/07/2021","AirNow","060371302","3","21.5","ug/m3 LC","71","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/08/2021","AirNow","060371302","3","23.2","ug/m3 LC","74","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/09/2021","AirNow","060371302","3","31.2","ug/m3 LC","91","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/10/2021","AirNow","060371302","3","19.8","ug/m3 LC","67","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/11/2021","AirNow","060371302","3","16","ug/m3 LC","59","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/12/2021","AirNow","060371302","3","14.9","ug/m3 LC","57","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/13/2021","AirNow","060371302","3","17.7","ug/m3 LC","63","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/14/2021","AirNow","060371302","3","25.2","ug/m3 LC","79","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"01/01/2021","AirNow","060374004","3","51.4","ug/m3 LC","140","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/02/2021","AirNow","060374004","3","15","ug/m3 LC","57","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/03/2021","AirNow","060374004","3","18.1","ug/m3 LC","64","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/04/2021","AirNow","060374004","3","19.4","ug/m3 LC","66","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/05/2021","AirNow","060374004","3","21.8","ug/m3 LC","71","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/06/2021","AirNow","060374004","3","25.4","ug/m3 LC","79","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/07/2021","AirNow","060374004","3","20.4","ug/m3 LC","68","Long Beach (South)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/11/2021","AirNow","060374004","3","18","ug/m3 LC","63","Long Beach (South)","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/12/2021","AirNow","060374004","3","18.6","ug/m3 LC","65","Long Beach (South)","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/13/2021","AirNow","060374004","3","22.9","ug/m3 LC","74","Long Beach (South)","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/14/2021","AirNow","060374004","3","25.5","ug/m3 LC","79","Long Beach (South)","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.79236","-118.17533"
"01/01/2021","AirNow","060374008","3","98.6","ug/m3 LC","173","Long Beach-Route 710 Near Road","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8596620008734","-118.200707"
"01/02/2021","AirNow","060374008","3","22.3","ug/m3 LC","72","Long Beach-Route 710 Near Road","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8596620008734","-118.200707"
"01/03/2021","AirNow","060374008","3","20.3","ug/m3 LC","68","Long Beach-Route 710 Near Road","1","100.0000","88101","PM2.5 - Local Conditions","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8596620008734","-118.200707"
