geo_id,val,se,sample_size,date
al,91.02862097945858,,,20181231
ar,240.8898125635091,,,20181231
az,100.64664418649365,,,20181231
ca,82.09739910666241,,,20181231
co,59.19615574442268,,,20181231
ct,179.30084306462123,,,20181231
dc,97.56309989274956,,,20181231
fl,93.40364779429913,,,20181231
ga,113.01270995267693,,,20181231
hi,378.85690847296837,,,20181231
ia,80.43461026906847,,,20181231
id,50.673922909786064,,,20181231
il,78.31377236406317,,,20181231
in,44.763177029648396,,,20181231
ks,106.17351542948768,,,20181231
ky,78.62536358688428,,,20181231
la,2380.304370289977,,,20181231
ma,83.94791478149382,,,20181231
md,42.688590013222296,,,20181231
mi,108.2983826902186,,,20181231
mn,326.36410198785694,,,20181231
mo,123.8967861678648,,,20181231
ms,40.049387737793936,,,20181231
mt,56.8218957854793,,,20181231
nc,90.8793564260292,,,20181231
ne,129.71889680919028,,,20181231
nj,46.460073358562994,,,20181231
nm,51.23228335114027,,,20181231
nv,121.95981668830584,,,20181231
ny,79.50161005815674,,,20181231
oh,119.94312827724184,,,20181231
ok,98.57092764960899,,,20181231
or,200.22810434278443,,,20181231
pa,113.31758065604812,,,20181231
ri,85.61307889576864,,,20181231
sc,131.3797601803913,,,20181231
tn,90.2393178274937,,,20181231
tx,78.7532669669747,,,20181231
ut,853.0115186578023,,,20181231
va,60.27061088897491,,,20181231
wi,88.79502109010605,,,20181231
al,58.59313534309978,,,20190101
ar,158.79887085192217,,,20190101
az,100.64664418649365,,,20190101
ca,94.82820851087645,,,20190101
co,76.26171415722922,,,20190101
ct,114.99985106903294,,,20190101
dc,39.44040208430301,,,20190101
fl,73.76357628073845,,,20190101
ga,93.261781325994,,,20190101
hi,591.6395556975123,,,20190101
ia,24.53937262446157,,,20190101
id,13.820160793578017,,,20190101
il,54.57298310409125,,,20190101
in,32.46025415038169,,,20190101
ks,90.58160057620627,,,20190101
ky,59.803847979213145,,,20190101
la,1898.6207300029496,,,20190101
ma,76.44419055521503,,,20190101
md,33.54103501038895,,,20190101
mi,64.25614794969708,,,20190101
mn,294.426330539504,,,20190101
mo,92.9225896258986,,,20190101
ms,20.024693868896968,,,20190101
mt,31.96231637933211,,,20190101
nc,66.76850676198063,,,20190101
ne,84.07706274669741,,,20190101
nj,35.52829139184228,,,20190101
nm,38.4242125133552,,,20190101
nv,121.95981668830584,,,20190101
ny,64.56258202435275,,,20190101
oh,57.150079139106204,,,20190101
ok,54.2854384157267,,,20190101
or,117.05643023116623,,,20190101
pa,61.90035242885447,,,20190101
ri,65.46882503794073,,,20190101
sc,65.01728746128578,,,20190101
tn,53.99360845079955,,,20190101
tx,57.642251346457,,,20190101
ut,507.74495158202524,,,20190101
va,55.138077114974614,,,20190101
wi,69.49175563573516,,,20190101
al,63.82466528444797,,,20190102
ar,327.01801370353473,,,20190102
az,116.93836716632177,,,20190102
ca,95.80750154196986,,,20190102
co,66.66233755002554,,,20190102
ct,86.55902768636886,,,20190102
dc,58.12269780844655,,,20190102
fl,75.23658164425551,,,20190102
ga,116.051314356782,,,20190102
hi,539.7413490573796,,,20190102
ia,29.99256654100858,,,20190102
id,29.943681719419036,,,20190102
il,71.01681982095491,,,20190102
in,34.19795512202952,,,20190102
ks,132.16004018495667,,,20190102
ky,64.9645861297036,,,20190102
la,1398.1945356191516,,,20190102
ma,54.40200064052114,,,20190102
md,31.50824500975932,,,20190102
mi,89.28927225509987,,,20190102
mn,278.4574448153275,,,20190102
mo,110.87354443999264,,,20190102
ms,17.521607135284846,,,20190102
mt,42.61642183910947,,,20190102
nc,56.05257357795905,,,20190102
ne,156.1431165295809,,,20190102
nj,27.32945491680176,,,20190102
nm,76.84842502671039,,,20190102
nv,119.03862347421469,,,20190102
ny,53.00107337210447,,,20190102
oh,76.96050573144345,,,20190102
ok,63.57110551315363,,,20190102
or,157.1020510997231,,,20190102
pa,50.41883544608307,,,20190102
ri,30.216380786741876,,,20190102
sc,78.91753512542276,,,20190102
tn,47.99431862293293,,,20190102
tx,62.92000525158644,,,20190102
ut,243.7175767593721,,,20190102
va,55.43136475920321,,,20190102
wi,61.770449453986814,,,20190102
al,57.54682935483013,,,20190103
ar,188.405439993806,,,20190103
az,77.11415543785306,,,20190103
ca,84.21920067403144,,,20190103
co,57.596259643222076,,,20190103
ct,54.408531688574726,,,20190103
dc,45.66783399235086,,,20190103
fl,69.79779260973102,,,20190103
ga,97.23534093136215,,,20190103
hi,290.62995718474286,,,20190103
ia,36.80905893669235,,,20190103
id,2.303360132263003,,,20190103
il,62.48657952408189,,,20190103
in,40.80121881429133,,,20190103
ks,72.76226931531322,,,20190103
ky,51.910954337286526,,,20190103
la,1381.326236932057,,,20190103
ma,38.92556942382115,,,20190103
md,33.032837510231545,,,20190103
mi,71.75269854382839,,,20190103
mn,235.5410644316032,,,20190103
mo,73.21173728101103,,,20190103
ms,17.521607135284846,,,20190103
mt,37.28936910922079,,,20190103
nc,43.89411092685764,,,20190103
ne,160.94752011510647,,,20190103
nj,36.074880490178316,,,20190103
nm,35.862598345798176,,,20190103
nv,93.47818285091705,,,20190103
ny,51.442218272924926,,,20190103
oh,55.229068075606854,,,20190103
ok,37.856950474125206,,,20190103
or,70.84994461360061,,,20190103
pa,41.68289861136571,,,20190103
ri,35.25244425119885,,,20190103
sc,54.255805398728135,,,20190103
tn,45.744584937482955,,,20190103
tx,63.83787549595677,,,20190103
ut,142.1685864429671,,,20190103
va,47.8058860092599,,,20190103
wi,51.153653454082836,,,20190103
al,72.19511319060506,,,20190104
ar,230.1237874210059,,,20190104
