"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/30/2020","AQS","060670010","4","10","ug/m3 SC","9","Sacramento-1309 T Street","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"05/31/2020","AQS","060670010","4","8","ug/m3 SC","7","Sacramento-1309 T Street","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/04/2020","AQS","060670284","1","17","ug/m3 SC","16","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"01/10/2020","AQS","060670284","1","11","ug/m3 SC","10","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"01/16/2020","AQS","060670284","1","7","ug/m3 SC","6","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"01/22/2020","AQS","060670284","1","10","ug/m3 SC","9","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"01/28/2020","AQS","060670284","1","12","ug/m3 SC","11","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"02/03/2020","AQS","060670284","1","5","ug/m3 SC","5","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"02/09/2020","AQS","060670284","1","9","ug/m3 SC","8","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"02/15/2020","AQS","060670284","1","24","ug/m3 SC","22","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"02/21/2020","AQS","060670284","1","30","ug/m3 SC","28","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"02/27/2020","AQS","060670284","1","28","ug/m3 SC","26","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"03/10/2020","AQS","060670284","1","17","ug/m3 SC","16","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"03/16/2020","AQS","060670284","1","3","ug/m3 SC","3","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"03/22/2020","AQS","060670284","1","13","ug/m3 SC","12","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"03/28/2020","AQS","060670284","1","11","ug/m3 SC","10","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"04/03/2020","AQS","060670284","1","15","ug/m3 SC","14","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"04/09/2020","AQS","060670284","1","8","ug/m3 SC","7","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"04/15/2020","AQS","060670284","1","26","ug/m3 SC","24","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"04/21/2020","AQS","060670284","1","22","ug/m3 SC","20","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"04/27/2020","AQS","060670284","1","25","ug/m3 SC","23","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"05/03/2020","AQS","060670284","1","12","ug/m3 SC","11","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"05/09/2020","AQS","060670284","1","20","ug/m3 SC","19","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"05/15/2020","AQS","060670284","1","14","ug/m3 SC","13","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"05/21/2020","AQS","060670284","1","18","ug/m3 SC","17","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"05/27/2020","AQS","060670284","1","26","ug/m3 SC","24","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"06/02/2020","AQS","060670284","1","27","ug/m3 SC","25","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"06/08/2020","AQS","060670284","1","16","ug/m3 SC","15","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"06/14/2020","AQS","060670284","1","10","ug/m3 SC","9","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"06/20/2020","AQS","060670284","1","14","ug/m3 SC","13","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"06/26/2020","AQS","060670284","1","29","ug/m3 SC","27","Sacramento-Branch Center #2","1","100.0000","81102","PM10 Total 0-10um STP","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.551388","-121.336666"
"01/01/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/02/2020","AQS","060690002","3","1","ug/m3 SC","1","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/03/2020","AQS","060690002","3","3","ug/m3 SC","3","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/04/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/05/2020","AQS","060690002","3","5","ug/m3 SC","5","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/06/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/07/2020","AQS","060690002","3","9","ug/m3 SC","8","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/08/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/09/2020","AQS","060690002","3","6","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/10/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/11/2020","AQS","060690002","3","11","ug/m3 SC","10","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/12/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/13/2020","AQS","060690002","3","6","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/14/2020","AQS","060690002","3","7","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/15/2020","AQS","060690002","3","11","ug/m3 SC","10","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/16/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/17/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/18/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/19/2020","AQS","060690002","3","9","ug/m3 SC","8","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/20/2020","AQS","060690002","3","12","ug/m3 SC","11","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/21/2020","AQS","060690002","3","8","ug/m3 SC","7","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/22/2020","AQS","060690002","3","5","ug/m3 SC","5","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/23/2020","AQS","060690002","3","13","ug/m3 SC","12","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/24/2020","AQS","060690002","3","14","ug/m3 SC","13","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/25/2020","AQS","060690002","3","9","ug/m3 SC","8","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/26/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/27/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/28/2020","AQS","060690002","3","14","ug/m3 SC","13","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/29/2020","AQS","060690002","3","19","ug/m3 SC","18","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/30/2020","AQS","060690002","3","12","ug/m3 SC","11","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"01/31/2020","AQS","060690002","3","12","ug/m3 SC","11","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/01/2020","AQS","060690002","3","15","ug/m3 SC","14","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/02/2020","AQS","060690002","3","15","ug/m3 SC","14","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/03/2020","AQS","060690002","3","8","ug/m3 SC","7","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/04/2020","AQS","060690002","3","6","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/05/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/06/2020","AQS","060690002","3","13","ug/m3 SC","12","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/07/2020","AQS","060690002","3","16","ug/m3 SC","15","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/08/2020","AQS","060690002","3","16","ug/m3 SC","15","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/09/2020","AQS","060690002","3","23","ug/m3 SC","21","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/10/2020","AQS","060690002","3","15","ug/m3 SC","14","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/11/2020","AQS","060690002","3","8","ug/m3 SC","7","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/12/2020","AQS","060690002","3","13","ug/m3 SC","12","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/13/2020","AQS","060690002","3","15","ug/m3 SC","14","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/14/2020","AQS","060690002","3","14","ug/m3 SC","13","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/15/2020","AQS","060690002","3","17","ug/m3 SC","16","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/16/2020","AQS","060690002","3","14","ug/m3 SC","13","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/17/2020","AQS","060690002","3","12","ug/m3 SC","11","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/18/2020","AQS","060690002","3","17","ug/m3 SC","16","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/19/2020","AQS","060690002","3","17","ug/m3 SC","16","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/20/2020","AQS","060690002","3","18","ug/m3 SC","17","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/21/2020","AQS","060690002","3","24","ug/m3 SC","22","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/22/2020","AQS","060690002","3","20","ug/m3 SC","19","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/23/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/24/2020","AQS","060690002","3","16","ug/m3 SC","15","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/25/2020","AQS","060690002","3","13","ug/m3 SC","12","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/26/2020","AQS","060690002","3","14","ug/m3 SC","13","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/27/2020","AQS","060690002","3","42","ug/m3 SC","39","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/28/2020","AQS","060690002","3","23","ug/m3 SC","21","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"02/29/2020","AQS","060690002","3","23","ug/m3 SC","21","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/01/2020","AQS","060690002","3","11","ug/m3 SC","10","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/02/2020","AQS","060690002","3","13","ug/m3 SC","12","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/03/2020","AQS","060690002","3","16","ug/m3 SC","15","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/04/2020","AQS","060690002","3","21","ug/m3 SC","19","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/05/2020","AQS","060690002","3","18","ug/m3 SC","17","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/06/2020","AQS","060690002","3","11","ug/m3 SC","10","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/07/2020","AQS","060690002","3","1","ug/m3 SC","1","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/08/2020","AQS","060690002","3","1","ug/m3 SC","1","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/09/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/10/2020","AQS","060690002","3","7","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/11/2020","AQS","060690002","3","5","ug/m3 SC","5","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/12/2020","AQS","060690002","3","10","ug/m3 SC","9","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/13/2020","AQS","060690002","3","19","ug/m3 SC","18","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/14/2020","AQS","060690002","3","8","ug/m3 SC","7","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/15/2020","AQS","060690002","3","2","ug/m3 SC","2","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/16/2020","AQS","060690002","3","2","ug/m3 SC","2","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/17/2020","AQS","060690002","3","2","ug/m3 SC","2","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/18/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/19/2020","AQS","060690002","3","6","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/20/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/21/2020","AQS","060690002","3","3","ug/m3 SC","3","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/22/2020","AQS","060690002","3","3","ug/m3 SC","3","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/23/2020","AQS","060690002","3","5","ug/m3 SC","5","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/24/2020","AQS","060690002","3","6","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/25/2020","AQS","060690002","3","2","ug/m3 SC","2","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/26/2020","AQS","060690002","3","4","ug/m3 SC","4","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/27/2020","AQS","060690002","3","11","ug/m3 SC","10","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/28/2020","AQS","060690002","3","15","ug/m3 SC","14","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/29/2020","AQS","060690002","3","6","ug/m3 SC","6","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
"03/30/2020","AQS","060690002","3","5","ug/m3 SC","5","Hollister","1","100.0000","81102","PM10 Total 0-10um STP","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8434250009057","-121.3621"
