geo_id,val,se,sample_size,date
ar,8362,,,20190122
az,15798,,,20190122
ca,60796,,,20190122
co,9488,,,20190122
ct,2010,,,20190122
dc,1923,,,20190122
de,1533,,,20190122
fl,66584,,,20190122
ga,33974,,,20190122
hi,1666,,,20190122
ia,4117,,,20190122
id,2049,,,20190122
il,18033,,,20190122
in,13437,,,20190122
ks,4808,,,20190122
ky,11421,,,20190122
la,10931,,,20190122
ma,5350,,,20190122
md,8648,,,20190122
me,789,,,20190122
mi,13283,,,20190122
mn,7823,,,20190122
mo,13187,,,20190122
ms,7459,,,20190122
mt,887,,,20190122
nc,29363,,,20190122
nd,1491,,,20190122
ne,3010,,,20190122
nh,947,,,20190122
nj,8291,,,20190122
nm,2514,,,20190122
nv,7041,,,20190122
ny,17739,,,20190122
oh,27417,,,20190122
ok,12974,,,20190122
or,4731,,,20190122
pa,14236,,,20190122
ri,861,,,20190122
sc,13839,,,20190122
sd,1467,,,20190122
tn,20717,,,20190122
tx,94545,,,20190122
ut,4125,,,20190122
va,16516,,,20190122
vt,251,,,20190122
wa,6710,,,20190122
wi,6760,,,20190122
wv,3273,,,20190122
wy,764,,,20190122
ak,301,,,20190123
al,19704,,,20190123
ar,9231,,,20190123
az,16717,,,20190123
ca,62375,,,20190123
co,11491,,,20190123
ct,2207,,,20190123
dc,2089,,,20190123
de,1616,,,20190123
fl,70520,,,20190123
ga,35848,,,20190123
hi,1583,,,20190123
ia,5807,,,20190123
id,2104,,,20190123
il,20470,,,20190123
in,14748,,,20190123
ks,6452,,,20190123
ky,11643,,,20190123
la,10762,,,20190123
ma,6052,,,20190123
md,9392,,,20190123
