geo_id,val,se,sample_size,date
ak,133.8914089258532,,,20181231
al,711.5747078784201,,,20181231
ar,551.3447552053894,,,20181231
az,325.2419591834125,,,20181231
ca,221.05064873300964,,,20181231
co,273.58886905832463,,,20181231
ct,141.2511163297603,,,20181231
dc,391.61720894380966,,,20181231
de,293.68242212282314,,,20181231
fl,467.77408986895364,,,20181231
ga,510.13798023862887,,,20181231
hi,184.2090466790993,,,20181231
ia,400.11548054394547,,,20181231
id,227.32385126795398,,,20181231
il,312.8242604361316,,,20181231
in,416.90152164157786,,,20181231
ks,503.5006029263208,,,20181231
ky,474.8765207298208,,,20181231
la,420.6432292311314,,,20181231
ma,170.69487482691983,,,20181231
md,321.81945111023447,,,20181231
me,201.68655087480002,,,20181231
mi,279.3824131576601,,,20181231
mn,264.3272114083862,,,20181231
mo,482.98925426290725,,,20181231
ms,493.2485550983596,,,20181231
mt,158.59911999554424,,,20181231
nc,453.63463693335365,,,20181231
nd,340.54252934550885,,,20181231
ne,416.6379947933677,,,20181231
nh,217.90534063845558,,,20181231
nj,229.58476679167418,,,20181231
nm,276.3741659560478,,,20181231
nv,345.0968994009397,,,20181231
ny,176.40469593723247,,,20181231
oh,376.88185954031036,,,20181231
ok,659.8837252937723,,,20181231
or,162.20519640951554,,,20181231
pa,274.24485723136553,,,20181231
ri,160.65430219049315,,,20181231
sc,480.3707188074799,,,20181231
sd,223.56505722834967,,,20181231
tn,665.4772473223419,,,20181231
tx,492.69442257131294,,,20181231
ut,225.47515983905086,,,20181231
va,383.4834481696109,,,20181231
vt,258.78909084967825,,,20181231
wa,151.56803191009942,,,20181231
wi,239.67863257223578,,,20181231
wv,405.6944840320003,,,20181231
wy,161.5864535518218,,,20181231
ak,128.5887788693838,,,20190101
al,564.2642348734691,,,20190101
ar,451.4383316024075,,,20190101
az,304.1297618329104,,,20190101
ca,206.4130901513754,,,20190101
co,251.5686879355064,,,20190101
ct,122.10547698929923,,,20190101
dc,281.74207499341765,,,20190101
de,256.1530253809613,,,20190101
fl,422.0119636718734,,,20190101
ga,428.7935205616587,,,20190101
hi,186.6067875243846,,,20190101
ia,319.56571287733624,,,20190101
id,198.56498035603386,,,20190101
il,262.37539697501245,,,20190101
in,370.29599186824936,,,20190101
ks,423.76736961834035,,,20190101
ky,427.5755414180024,,,20190101
la,323.1103867071203,,,20190101
ma,138.66705819272855,,,20190101
md,289.18740886479117,,,20190101
me,149.54147418061424,,,20190101
mi,237.80201438973438,,,20190101
mn,219.48431779365845,,,20190101
mo,425.3748708657634,,,20190101
ms,420.0520879361123,,,20190101
mt,135.81445768632523,,,20190101
nc,386.02635383049835,,,20190101
nd,318.96706087670094,,,20190101
ne,312.0475993347092,,,20190101
nh,178.77445200267655,,,20190101
nj,212.0001834069342,,,20190101
nm,193.43997590731576,,,20190101
nv,298.662558572455,,,20190101
ny,147.72904469183038,,,20190101
oh,263.4325114222561,,,20190101
ok,511.1276122381796,,,20190101
or,144.82503022910157,,,20190101
pa,185.48843193007718,,,20190101
ri,140.52951272979968,,,20190101
sc,403.89686965278486,,,20190101
sd,249.89720022753173,,,20190101
tn,554.6458963809326,,,20190101
tx,408.11106365049375,,,20190101
ut,226.26908645820248,,,20190101
va,343.4899188710383,,,20190101
vt,221.32364606178916,,,20190101
wa,126.61118517302602,,,20190101
wi,226.56047269321462,,,20190101
wv,311.022472282946,,,20190101
wy,161.08695910498466,,,20190101
ak,129.03066470742291,,,20190102
al,604.8769711356064,,,20190102
ar,422.2905822614973,,,20190102
az,292.4995927042156,,,20190102
ca,205.06396577608018,,,20190102
co,274.5167492495225,,,20190102
ct,98.74571594618234,,,20190102
dc,454.250310592574,,,20190102
de,234.70765581418317,,,20190102
fl,428.94839400589797,,,20190102
ga,434.13315553438883,,,20190102
hi,209.43745035558032,,,20190102
ia,348.79082088970864,,,20190102
id,193.67167993221454,,,20190102
il,271.8760017293796,,,20190102
in,330.38750613826403,,,20190102
ks,399.32240714325997,,,20190102
ky,399.4164299882243,,,20190102
la,403.5479322689197,,,20190102
ma,119.92409154506676,,,20190102
md,233.4634266795438,,,20190102
me,144.7688739408074,,,20190102
mi,226.44204554946046,,,20190102
mn,211.81452609674136,,,20190102
mo,400.85918304190216,,,20190102
ms,437.9177008831074,,,20190102
mt,148.47260341366908,,,20190102
nc,352.0133298390001,,,20190102
nd,310.22024933529235,,,20190102
ne,380.91273611984843,,,20190102
nh,145.01446965023982,,,20190102
nj,157.05300741825403,,,20190102
nm,207.77428036018304,,,20190102
nv,302.60362447470453,,,20190102
ny,150.48912986417642,,,20190102
oh,315.32604815160505,,,20190102
ok,475.2083641090596,,,20190102
or,142.73243496992131,,,20190102
pa,193.40784719189116,,,20190102
ri,129.6930876355801,,,20190102
sc,382.91424890966005,,,20190102
sd,280.1877699520811,,,20190102
tn,503.6121150721263,,,20190102
tx,388.6129652096276,,,20190102
ut,177.04563607080402,,,20190102
va,296.37238200411684,,,20190102
vt,176.22635140970047,,,20190102
wa,122.9745175891016,,,20190102
wi,204.5240381138311,,,20190102
wv,317.99830472761306,,,20190102
wy,174.57330916958801,,,20190102
ak,144.93855487683118,,,20190103
al,659.1738363954055,,,20190103
ar,450.5840010182774,,,20190103
az,317.4381660451108,,,20190103
ca,216.13325204484212,,,20190103
co,296.3785118031118,,,20190103
ct,112.68873590064855,,,20190103
dc,544.4590781549581,,,20190103
de,244.5367835322898,,,20190103
fl,451.5604701195378,,,20190103
ga,467.3770430853489,,,20190103
hi,201.097482198066,,,20190103
ia,324.7807939890846,,,20190103
