geo_value,signal,time_value,direction,issue,lag,value,stderr,sample_size,data_source,county
6001,deaths_7dav_cumulative_prop,22/4/2020,NA,12/11/2020,204,2.487327664,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,23/4/2020,NA,12/11/2020,203,2.547160288,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,24/4/2020,NA,12/11/2020,202,2.624087948,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,25/4/2020,NA,12/11/2020,201,2.718110643,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,26/4/2020,NA,12/11/2020,200,2.80358582,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,27/4/2020,NA,12/11/2020,199,2.889060998,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,28/4/2020,NA,12/11/2020,198,2.991631211,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,29/4/2020,NA,12/11/2020,197,3.094201424,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,30/4/2020,NA,12/11/2020,196,3.213866672,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,1/5/2020,NA,12/11/2020,195,3.333531921,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,2/5/2020,NA,12/11/2020,194,3.427554616,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,3/5/2020,NA,12/11/2020,193,3.521577311,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,4/5/2020,NA,12/11/2020,192,3.615600006,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,5/5/2020,NA,12/11/2020,191,3.709622701,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,6/5/2020,NA,12/11/2020,190,3.786550361,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,7/5/2020,NA,12/11/2020,189,3.846382985,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,8/5/2020,NA,12/11/2020,188,3.914763127,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,9/5/2020,NA,12/11/2020,187,3.983143269,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,10/5/2020,NA,12/11/2020,186,4.051523411,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,11/5/2020,NA,12/11/2020,185,4.119903553,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,12/5/2020,NA,12/11/2020,184,4.188283695,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,13/5/2020,NA,12/11/2020,183,4.273758873,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,14/5/2020,NA,12/11/2020,182,4.376329086,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,15/5/2020,NA,12/11/2020,181,4.478899299,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,16/5/2020,NA,12/11/2020,180,4.581469511,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,17/5/2020,NA,12/11/2020,179,4.684039724,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,18/5/2020,NA,12/11/2020,178,4.786609937,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,19/5/2020,NA,12/11/2020,177,4.88918015,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,20/5/2020,NA,12/11/2020,176,4.991750363,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,21/5/2020,NA,12/11/2020,175,5.085773058,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,22/5/2020,NA,12/11/2020,174,5.1541532,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,23/5/2020,NA,12/11/2020,173,5.23108086,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,24/5/2020,NA,12/11/2020,172,5.316556038,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,25/5/2020,NA,12/11/2020,171,5.402031215,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,26/5/2020,NA,12/11/2020,170,5.461863839,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,27/5/2020,NA,12/11/2020,169,5.504601428,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,28/5/2020,NA,12/11/2020,168,5.538791499,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,29/5/2020,NA,12/11/2020,167,5.581529088,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,30/5/2020,NA,12/11/2020,166,5.607171641,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,31/5/2020,NA,12/11/2020,165,5.632814194,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,1/6/2020,NA,12/11/2020,164,5.658456747,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,2/6/2020,NA,12/11/2020,163,5.692646818,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,3/6/2020,NA,12/11/2020,162,5.726836889,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,4/6/2020,NA,12/11/2020,161,5.752479443,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,5/6/2020,NA,12/11/2020,160,5.803764549,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,6/6/2020,NA,12/11/2020,159,5.855049656,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,7/6/2020,NA,12/11/2020,158,5.897787244,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,8/6/2020,NA,12/11/2020,157,5.949072351,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,9/6/2020,NA,12/11/2020,156,5.991809939,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,10/6/2020,NA,12/11/2020,155,6.060190081,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,11/6/2020,NA,12/11/2020,154,6.154212777,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,12/6/2020,NA,12/11/2020,153,6.222592919,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,13/6/2020,NA,12/11/2020,152,6.290973061,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,14/6/2020,NA,12/11/2020,151,6.384995756,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,15/6/2020,NA,12/11/2020,150,6.470470933,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,16/6/2020,NA,12/11/2020,149,6.555946111,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,17/6/2020,NA,12/11/2020,148,6.649968806,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,18/6/2020,NA,12/11/2020,147,6.726896466,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,19/6/2020,NA,12/11/2020,146,6.803824125,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,20/6/2020,NA,12/11/2020,145,6.880751785,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,21/6/2020,NA,12/11/2020,144,6.932036891,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,22/6/2020,NA,12/11/2020,143,7.000417033,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,23/6/2020,NA,12/11/2020,142,7.068797175,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,24/6/2020,NA,12/11/2020,141,7.120082282,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,25/6/2020,NA,12/11/2020,140,7.214104977,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,26/6/2020,NA,12/11/2020,139,7.31667519,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,27/6/2020,NA,12/11/2020,138,7.419245403,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,28/6/2020,NA,12/11/2020,137,7.547458169,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,29/6/2020,NA,12/11/2020,136,7.6585759,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,30/6/2020,NA,12/11/2020,135,7.786788666,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,1/7/2020,NA,12/11/2020,134,7.906453914,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,2/7/2020,NA,12/11/2020,133,7.991929092,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,3/7/2020,NA,12/11/2020,132,8.077404269,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,4/7/2020,NA,12/11/2020,131,8.162879447,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,5/7/2020,NA,12/11/2020,130,8.222712071,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,6/7/2020,NA,12/11/2020,129,8.282544695,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,7/7/2020,NA,12/11/2020,128,8.325282284,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,8/7/2020,NA,12/11/2020,127,8.37656739,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,9/7/2020,NA,12/11/2020,126,8.444947532,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,10/7/2020,NA,12/11/2020,125,8.504780157,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,11/7/2020,NA,12/11/2020,124,8.573160299,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,12/7/2020,NA,12/11/2020,123,8.64154044,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,13/7/2020,NA,12/11/2020,122,8.709920582,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,14/7/2020,NA,12/11/2020,121,8.812490795,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,15/7/2020,NA,12/11/2020,120,8.915061008,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,16/7/2020,NA,12/11/2020,119,8.98344115,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,17/7/2020,NA,12/11/2020,118,9.103106399,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,18/7/2020,NA,12/11/2020,117,9.222771647,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,19/7/2020,NA,12/11/2020,116,9.342436896,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,20/7/2020,NA,12/11/2020,115,9.462102144,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,21/7/2020,NA,12/11/2020,114,9.59031491,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,22/7/2020,NA,12/11/2020,113,9.735622712,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,23/7/2020,NA,12/11/2020,112,9.898025549,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,24/7/2020,NA,12/11/2020,111,10.04333335,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,25/7/2020,NA,12/11/2020,110,10.18009363,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,26/7/2020,NA,12/11/2020,109,10.31685392,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,27/7/2020,NA,12/11/2020,108,10.4536142,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,28/7/2020,NA,12/11/2020,107,10.57327945,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,29/7/2020,NA,12/11/2020,106,10.65875463,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,30/7/2020,NA,12/11/2020,105,10.73568229,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,31/7/2020,NA,12/11/2020,104,10.76987236,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,1/8/2020,NA,12/11/2020,103,10.86389505,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,2/8/2020,NA,12/11/2020,102,10.95791775,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,3/8/2020,NA,12/11/2020,101,11.05194044,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,4/8/2020,NA,12/11/2020,100,11.14596314,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,5/8/2020,NA,12/11/2020,99,11.24853335,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,6/8/2020,NA,12/11/2020,98,11.34255605,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,7/8/2020,NA,12/11/2020,97,11.43657874,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,8/8/2020,NA,12/11/2020,96,11.47076881,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,9/8/2020,NA,12/11/2020,95,11.6075291,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,10/8/2020,NA,12/11/2020,94,11.74428938,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,11/8/2020,NA,12/11/2020,93,11.85540711,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,12/8/2020,NA,12/11/2020,92,12.01780995,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,13/8/2020,NA,12/11/2020,91,12.21440286,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,14/8/2020,NA,12/11/2020,90,12.43663832,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,15/8/2020,NA,12/11/2020,89,12.65887378,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,16/8/2020,NA,12/11/2020,88,12.79563406,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,17/8/2020,NA,12/11/2020,87,12.93239435,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,18/8/2020,NA,12/11/2020,86,13.09479719,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,19/8/2020,NA,12/11/2020,85,13.23155747,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,20/8/2020,NA,12/11/2020,84,13.35977024,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,21/8/2020,NA,12/11/2020,83,13.47943548,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,22/8/2020,NA,12/11/2020,82,13.59910073,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,23/8/2020,NA,12/11/2020,81,13.71021846,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,24/8/2020,NA,12/11/2020,80,13.82133619,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,25/8/2020,NA,12/11/2020,79,13.95809648,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,26/8/2020,NA,12/11/2020,78,14.08630924,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,27/8/2020,NA,12/11/2020,77,14.19742697,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,28/8/2020,NA,12/11/2020,76,14.31709222,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,29/8/2020,NA,12/11/2020,75,14.43675747,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,30/8/2020,NA,12/11/2020,74,14.63335038,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,31/8/2020,NA,12/11/2020,73,14.82994329,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,1/9/2020,NA,12/11/2020,72,14.97525109,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,2/9/2020,NA,12/11/2020,71,15.24022414,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,3/9/2020,NA,12/11/2020,70,15.67614754,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,4/9/2020,NA,12/11/2020,69,16.09497591,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,5/9/2020,NA,12/11/2020,68,16.53944684,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,6/9/2020,NA,12/11/2020,67,16.89844258,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,7/9/2020,NA,12/11/2020,66,17.26598585,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,8/9/2020,NA,12/11/2020,65,17.63352911,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,9/9/2020,NA,12/11/2020,64,17.88140712,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,10/9/2020,NA,12/11/2020,63,17.94978727,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,11/9/2020,NA,12/11/2020,62,18.15492769,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,12/9/2020,NA,12/11/2020,61,18.33442556,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,13/9/2020,NA,12/11/2020,60,18.61649365,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,14/9/2020,NA,12/11/2020,59,18.89856173,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,15/9/2020,NA,12/11/2020,58,19.37722273,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,16/9/2020,NA,12/11/2020,57,19.83024117,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,17/9/2020,NA,12/11/2020,56,20.36018727,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,18/9/2020,NA,12/11/2020,55,20.78756316,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,19/9/2020,NA,12/11/2020,54,21.24912911,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,20/9/2020,NA,12/11/2020,53,21.60812486,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,21/9/2020,NA,12/11/2020,52,21.95857309,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,22/9/2020,NA,12/11/2020,51,22.24918869,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,23/9/2020,NA,12/11/2020,50,22.58254188,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,24/9/2020,NA,12/11/2020,49,22.85606245,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,25/9/2020,NA,12/11/2020,48,23.14667805,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,26/9/2020,NA,12/11/2020,47,23.42019862,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,27/9/2020,NA,12/11/2020,46,23.69371919,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,28/9/2020,NA,12/11/2020,45,23.96723976,NA,NA,indicator-combination,Alameda County
6001,deaths_7dav_cumulative_prop,29/9/2020,NA,12/11/2020,44,24.12109508,NA,NA,indicator-combination,Alameda County
